token_id,speaker,tu_id,unit,id,span,form,lemma,upos,jefferson_feats
314-10,BO094,314,314,11,individuo,individuo,individuo,NOUN,_
314-11,BO094,314,314,12,che,che,che,PRON,_
314-12,BO094,314,314,13,gode,gode,godere,VERB,_
314-13,BO094,314,314,14,di,di,di,ADP,_
314-14,BO094,314,314,15,quel,quel,quello,DET,_
314-15,BO094,314,314,16,predicato,predicato,predicato,NOUN,_
315-0,BO094,315,315,1,ovviamente,ovviamente,ovviamente,ADV,_
315-1,BO094,315,315,2,certo,certo,certo,ADV,_
315-2,BO094,315,315,3,se,se,se,SCONJ,_
315-3,BO094,315,315,4,io,io,io,PRON,_
315-4,BO094,315,315,5,ho,ho,avere,AUX,_
315-5,BO094,315,315,6,predicato,predicato,predicare,VERB,_
315-6,BO094,315,315,7,erre,erre,erre,NOUN,_
315-7,BO094,315,315,8,di,di,di,ADP,_
315-8,BO094,315,315,9,ics,ics,ics,NOUN,_
315-9,BO094,315,315,10,io,io,io,PRON,_
315-10,BO094,315,315,11,potrei,potrei,potere,AUX,_
316-0,BO094,316,316,1,oltre,oltre,oltre,ADV,_
316-1,BO094,316,316,2-3,ai,ai,_,_,_
316-1a,_,_,316,2,_,a,a,ADP,_
316-1b,_,_,316,3,_,i,il,DET,_
316-2,BO094,316,316,4,miei,miei,mio,DET,_
316-3,BO094,316,316,5,quantificatori,quantificatori,quantificatore,NOUN,_
317-0,BO094,317,317,1,i:~,i~,i~,X,Interrupted=Yes
317-1,BO094,317,317,2,aggiungere,aggiungere,aggiungere,VERB,_
317-2,BO094,317,317,3,altri,altri,altro,ADJ,_
317-3,BO094,317,317,4,operatori,operatori,operatore,NOUN,_
317-4,BO094,317,317,5,ad,ad,a,ADP,_
317-5,BO094,317,317,6,esempio,esempio,esempio,ADJ,_
317-6,BO094,317,317,7,operatore,operatore,operatore,NOUN,_
317-7,BO094,317,317,8,iota,iota,iota,NOUN,_
318-0,BO094,318,318,1,ho,ho,avere,AUX,_
318-1,BO094,318,318,2,ics,ics,ics,NOUN,_
318-2,BO094,318,318,3,e,e,e,CCONJ,_
318-3,BO094,318,318,4,due,due,due,NUM,_
318-4,BO094,318,318,5,ics,ics,ics,NOUN,_
319-0,BO094,319,319,1,che,che,che,PRON,_
319-1,BO094,319,319,2,è,è,essere,AUX,_
320-0,BO094,320,320,1,quell',quell',quello,DET,Truncated=Yes
320-1,BO094,320,320,2,ics,ics,ics,NOUN,_
320-2,BO094,320,320,3,che,che,che,PRON,_
320-3,BO094,320,320,4,voglio,voglio,volere,VERB,_
320-4,BO094,320,320,5,xx,x,x,SYM,_
321-0,BO094,321,321,1,va,va,andare,VERB,_
321-1,BO094,321,321,2,bene,bene,bene,ADV,_
321-2,BO094,321,321,3,è,è,essere,AUX,_
321-3,BO094,321,321,4,il,il,il,DET,_
322-0,BO094,322,322,1,sì,sì,sì,ADV,_
322-1,BO094,322,322,2,eh,eh,eh,INTJ,_
323-0,BO094,323,323,1,quell',quell',quello,DET,Truncated=Yes
323-1,BO094,323,323,2,ics,ics,ics,NOUN,_
323-2,BO094,323,323,3,che,che,che,PRON,_
323-3,BO094,323,323,4,gode,gode,godere,VERB,_
323-4,BO094,323,323,5,di,di,di,ADP,_
323-5,BO094,323,323,6,erre,erre,erre,VERB,_
324-0,BO094,324,324,1,allora,allora,allora,ADV,_
324-1,BO094,324,324,2,in,in,in,ADP,_
324-2,BO094,324,324,3,questo,questo,questo,PRON,_
324-3,BO094,324,324,4,se,se,se,PRON,_
324-4,BO094,324,324,5,io,io,io,PRON,_
324-5,BO094,324,324,6,avessi,avessi,avere,VERB,_
324-6,BO094,324,324,7,un,un,uno,DET,_
324-7,BO094,324,324,8,modo,modo,modo,NOUN,_
325-0,BO094,325,325,1,se,se,se,SCONJ,_
325-1,BO094,325,325,2,il,il,il,DET,_
325-2,BO094,325,325,3,mio,mio,mio,DET,_
325-3,BO094,325,325,4,linguaggio,linguaggio,linguaggio,NOUN,_
325-4,BO094,325,325,5,contenesse,contenesse,contenere,VERB,_
325-5,BO094,325,325,6,questo,questo,questo,DET,_
325-6,BO094,325,325,7,"operatore,",operatore,operatore,NOUN,Intonation=weakly_rising
326-0,BO094,326,326,1,il,il,il,DET,_
326-1,BO094,326,326,2,re,re,re,NOUN,_
326-2,BO094,326,326,3,di,di,di,ADP,_
326-3,BO094,326,326,4,francia,francia,Francia,PROPN,_
326-4,BO094,326,326,5,è,è,essere,AUX,_
326-5,BO094,326,326,6,calvo,calvo,calvo,ADJ,_
326-6,BO094,326,326,7,potrei,potrei,potere,AUX,_
326-7,BO094,326,326,8,dire,dire,dire,VERB,_
327-0,BO094,327,327,1,ci:,ci,ci,PRON,_
328-0,BO094,328,328,1,xxxxx,x,x,X,_
329-0,BO094,329,329,1,va,va,andare,VERB,_
329-1,BO094,329,329,2,bene?,bene,bene,ADV,Intonation=rising
330-0,BO094,330,330,1,chi,chi,chi,PRON,_
330-1,BO094,330,330,2,è,è,essere,VERB,_
330-2,BO094,330,330,3,che,che,che,SCONJ,_
330-3,BO094,330,330,4,è,è,essere,AUX,_
330-4,BO094,330,330,5,calvo?,calvo,calvo,ADJ,Intonation=rising
331-0,BO094,331,331,1,quello,quello,quello,PRON,_
331-1,BO094,331,331,2,che,che,che,PRON,_
331-2,BO094,331,331,3,è,è,essere,AUX,_
331-3,BO094,331,331,4,il,il,il,DET,_
331-4,BO094,331,331,5,re,re,re,NOUN,_
332-0,BO094,332,332,1,però,però,però,ADV,_
332-1,BO094,332,332,2,ho,ho,avere,VERB,_
332-2,BO094,332,332,3,bisogno,bisogno,bisogno,NOUN,_
332-3,BO094,332,332,4,di,di,di,ADP,_
332-4,BO094,332,332,5,ampliare,ampliare,ampliare,VERB,_
332-5,BO094,332,332,6,il,il,il,DET,_
332-6,BO094,332,332,7,linguaggio,linguaggio,linguaggio,NOUN,_
332-7,BO094,332,332,8,si,si,si,PRON,_
332-8,BO094,332,332,9,può,può,potere,AUX,_
332-9,BO094,332,332,10,fare,fare,fare,VERB,_
332-10,BO094,332,332,11,eh,eh,eh,INTJ,_
332-11,BO094,332,332,12,(è,è,essere,AUX,_
332-12,BO094,332,332,13,un',un',uno,DET,Truncated=Yes
332-13,BO094,332,332,14,altra,altra,altro,ADJ,_
332-14,BO094,332,332,15,strada,strada,strada,NOUN,_
332-15,BO094,332,332,16,come,come,come,ADP,_
332-16,BO094,332,332,17,dire),dire,dire,VERB,_
333-0,BO094,333,333,1,avviare,avviare,avviare,VERB,_
333-1,BO094,333,333,2,il,il,il,DET,_
333-2,BO094,333,333,3,linguaggio,linguaggio,linguaggio,NOUN,_
333-3,BO094,333,333,4-5,coi,coi,_,_,_
333-3a,_,_,333,4,_,con,con,ADP,_
333-3b,_,_,333,5,_,i,il,DET,_
333-4,BO094,333,333,6,cosiddetti,cosiddetti,cosiddetto,ADJ,_
333-5,BO094,333,333,7,operatori,operatori,operatore,NOUN,_
333-6,BO094,333,333,8,iota,iota,iota,NOUN,_
333-7,BO094,333,333,9,eccetera,eccetera,eccetera,INTJ,_
333-8,BO094,333,333,10,ma,ma,ma,CCONJ,_
333-9,BO094,333,333,11,noi,noi,noi,PRON,_
333-10,BO094,333,333,12,non,non,non,ADV,_
333-11,BO094,333,333,13,facciamo,facciamo,fare,VERB,_
333-12,BO094,333,333,14,"questo,",questo,questo,PRON,Intonation=weakly_rising
334-0,BO094,334,334,1,ma,ma,ma,CCONJ,_
334-1,BO094,334,334,2,semplciemente,semplciemente,semplciemente,ADV,_
334-2,BO094,334,334,3,presentiamo,presentiamo,presentare,VERB,_
334-3,BO094,334,334,4,la,la,il,DET,_
334-4,BO094,334,334,5,soluzione,soluzione,soluzione,NOUN,_
334-5,BO094,334,334,6,di,di,di,ADP,_
334-6,BO094,334,334,7,"russell,",russell,Russel,PROPN,Intonation=weakly_rising
335-0,BO094,335,335,1,che,che,che,PRON,_
335-1,BO094,335,335,2,è,è,essere,AUX,_
335-2,BO094,335,335,3,molto,molto,molto,ADV,_
335-3,BO094,335,335,4,"economica,",economica,economica,ADJ,Intonation=weakly_rising
336-0,BO094,336,336,1,perché,perché,perché,SCONJ,_
336-1,BO094,336,336,2,non,non,non,ADV,_
336-2,BO094,336,336,3,ci,ci,ci,PRON,_
336-3,BO094,336,336,4,fa,fa,fare,VERB,_
336-4,BO094,336,336,5,uscire,uscire,uscire,VERB,_
337-0,BO094,337,337,1-2,dal,dal,_,_,_
337-0a,_,_,337,1,_,da,da,ADP,_
337-0b,_,_,337,2,_,il,il,DET,_
337-1,BO094,337,337,3,nostro,nostro,nostro,DET,_
337-2,BO094,337,337,4,e::h,eh,eh,INTJ,_
338-0,BO094,338,338,1,linguaggio,linguaggio,linguaggio,NOUN,_
338-1,BO094,338,338,2-3,del,del,_,_,_
338-1a,_,_,338,2,_,di,di,ADP,_
338-1b,_,_,338,3,_,il,il,DET,_
338-2,BO094,338,338,4,xx,x,x,X,_
338-3,BO094,338,338,5,xxx,x,x,X,_
339-0,BO094,339,339,1,va,va,andare,VERB,_
339-1,BO094,339,339,2,bene?,bene,bene,ADV,Intonation=rising
340-0,BO094,340,340,1-2,negli,negli,_,_,_
340-0a,_,_,340,1,_,in,in,ADP,_
340-0b,_,_,340,2,_,gli,il,DET,_
340-1,BO094,340,340,3,esercizi,esercizi,esercizio,NOUN,_
340-2,BO094,340,340,4-5,sul,sul,_,_,_
340-2a,_,_,340,4,_,su,su,ADP,_
340-2b,_,_,340,5,_,il,il,DET,_
340-3,BO094,340,340,6,linguaggio,linguaggio,linguaggio,NOUN,_
340-4,BO094,340,340,7,di,di,di,ADP,_
340-5,BO094,340,340,8,"tarski,",tarski,Tarski,PROPN,Intonation=weakly_rising
341-0,BO094,341,341,1,e::h,eh,eh,INTJ,_
341-1,BO094,341,341,2,molte,molte,molto,DET,_
341-2,BO094,341,341,3,volte,volte,volta,NOUN,_
341-3,BO094,341,341,4,potete,potete,potere,AUX,_
341-4,BO094,341,341,5,trovare,trovare,trovare,VERB,_
341-5,BO094,341,341,6,cose,cose,cosa,NOUN,_
341-6,BO094,341,341,7-8,del,del,_,_,_
341-6a,_,_,341,7,_,di,di,ADP,_
341-6b,_,_,341,8,_,il,il,DET,_
341-7,BO094,341,341,9,genere,genere,genere,NOUN,_
342-0,BO094,342,342,1,i:l,il,il,DET,_
342-1,BO094,342,342,2,cu:bo,cubo,cubo,NOUN,_
342-2,BO094,342,342,3,a,a,a,ADP,_
343-0,BO094,343,343,1,destra,destra,destra,NOUN,_
343-1,BO094,343,343,2,di,di,di,ADP,_
343-2,BO094,343,343,3,"bi,",bi,bi,NOUN,Intonation=weakly_rising
344-0,BO094,344,344,1,è,è,essere,AUX,_
344-1,BO094,344,344,2,grande.,grande,grande,ADJ,Intonation=falling
345-0,BO094,345,345,1,no?,no,no,ADV,Intonation=rising
345-1,BO094,345,345,2,allora,allora,allora,ADV,_
345-2,BO094,345,345,3,anche,anche,anche,ADV,_
345-3,BO094,345,345,4,qui,qui,qui,ADV,_
345-4,BO094,345,345,5,avete,avete,avere,VERB,_
345-5,BO094,345,345,6,bisogno,bisogno,bisogno,NOUN,_
345-6,BO094,345,345,7,di,di,di,ADP,_
345-7,BO094,345,345,8,esprimere,esprimere,esprimere,VERB,_
346-0,BO094,346,346,1,il,il,il,DET,_
346-1,BO094,346,346,2,cubo,cubo,cubo,NOUN,_
346-2,BO094,346,346,3,a,a,a,ADP,_
346-3,BO094,346,346,4,destra,destra,destra,NOUN,_
346-4,BO094,346,346,5,di,di,di,ADP,_
346-5,BO094,346,346,6,bi.,bi,bi,NOUN,Intonation=falling
347-0,BO094,347,347,1,va,va,andare,VERB,_
347-1,BO094,347,347,2,bene?,bene,bene,ADV,Intonation=rising
348-0,BO094,348,348,1,allora,allora,allora,ADV,_
348-1,BO094,348,348,2,di,di,di,ADP,_
348-2,BO094,348,348,3,nuovo,nuovo,nuovo,ADJ,_
348-3,BO094,348,348,4,perché,perché,perché,SCONJ,_
348-4,BO094,348,348,5,verrà,verrà,venire,AUX,_
348-5,BO094,348,348,6,fuori,fuori,fuori,ADV,_
348-6,BO094,348,348,7,esiste,esiste,esistere,VERB,_
348-7,BO094,348,348,8,un,un,uno,DET,_
348-8,BO094,348,348,9,ics,ics,ics,NOUN,_
349-0,BO094,349,349,1,che,che,che,PRON,_
349-1,BO094,349,349,2,è,è,essere,AUX,_
349-2,BO094,349,349,3,"cubo,",cubo,cubo,ADJ,Intonation=weakly_rising
350-0,BO094,350,350,1,eh,eh,eh,INTJ,_
350-1,BO094,350,350,2,right,right,right,NOUN,_
351-0,BO094,351,351,1,of,of,of,ADP,_
351-1,BO094,351,351,2,ics,ics,ics,NOUN,_
351-2,BO094,351,351,3,"bi,",bi,bi,ADJ,Intonation=weakly_rising
352-0,BO094,352,352,1,eh,eh,eh,INTJ,_
352-1,BO094,352,352,2,attenzione,attenzione,attenzione,NOUN,_
353-0,BO094,353,353,1,quindi,quindi,quindi,ADV,_
353-1,BO094,353,353,2,c',c',ci,PRON,Truncated=Yes
353-2,BO094,353,353,3,è,è,essere,VERB,_
353-3,BO094,353,353,4,un,un,uno,DET,_
353-4,BO094,353,353,5,pun~,pun~,pun~,X,Interrupted=Yes
353-5,BO094,353,353,6,presente,presente,presente,ADJ,_
353-6,BO094,353,353,7,un,un,uno,DET,_
353-7,BO094,353,353,8,cubo,cubo,cubo,NOUN,_
353-8,BO094,353,353,9,che,che,che,PRON,_
353-9,BO094,353,353,10,è,è,essere,VERB,_
353-10,BO094,353,353,11,a,a,a,ADP,_
353-11,BO094,353,353,12,destra,destra,destra,NOUN,_
353-12,BO094,353,353,13,di,di,di,ADP,_
353-13,BO094,353,353,14,"bi,",bi,bi,NOUN,Intonation=weakly_rising
354-0,BO094,354,354,1,ed,ed,e,CCONJ,_
354-1,BO094,354,354,2,è,è,essere,AUX,_
354-2,BO094,354,354,3,l',l',il,DET,Truncated=Yes
354-3,BO094,354,354,4,u:nico,unico,unico,ADJ,_
354-4,BO094,354,354,5,cubo,cubo,cubo,NOUN,_
354-5,BO094,354,354,6,a,a,a,ADP,_
354-6,BO094,354,354,7,destra,destra,destra,NOUN,_
354-7,BO094,354,354,8,di,di,di,ADP,_
354-8,BO094,354,354,9,bi,bi,bi,NOUN,_
354-9,BO094,354,354,10,quindi,quindi,quindi,ADV,_
354-10,BO094,354,354,11,qui,qui,qui,ADV,_
354-11,BO094,354,354,12,la,la,il,DET,_
354-12,BO094,354,354,13,storia,storia,storia,NOUN,_
354-13,BO094,354,354,14,diventa,diventa,diventare,VERB,_
354-14,BO094,354,354,15,molto,molto,molto,ADV,_
354-15,BO094,354,354,16,lunga.,lunga,lungo,ADJ,Intonation=falling
355-0,BO094,355,355,1,e,e,e,CCONJ,_
355-1,BO094,355,355,2,per,per,per,ADP,_
355-2,BO094,355,355,3,ogni,ogni,ogni,DET,_
355-3,BO094,355,355,4,zeta,zeta,zeta,NOUN,_
355-4,BO094,355,355,5,se,se,se,SCONJ,_
355-5,BO094,355,355,6,zeta,zeta,zeta,NOUN,_
355-6,BO094,355,355,7,è,è,essere,AUX,_
355-7,BO094,355,355,8,un,un,uno,DET,_
355-8,BO094,355,355,9,"cubo,",cubo,cubo,NOUN,Intonation=weakly_rising
356-0,BO094,356,356,1,e,e,e,CCONJ,_
356-1,BO094,356,356,2,dovete,dovete,dovere,AUX,_
356-2,BO094,356,356,3,ripetere,ripetere,ripetere,VERB,_
356-3,BO094,356,356,4,right,right,right,NOUN,_
356-4,BO094,356,356,5,of,of,of,ADP,_
357-0,BO094,357,357,1,zeta,zeta,zeta,VERB,_
357-1,BO094,357,357,2,"bi:,",bi,bi,NOUN,Intonation=weakly_rising
358-0,BO094,358,358,1,e,e,e,CCONJ,_
358-1,BO094,358,358,2,preso,preso,prendere,VERB,_
358-2,BO094,358,358,3,qualsiasi,qualsiasi,qualsiasi,DET,_
358-3,BO094,358,358,4,ics,ics,ics,NOUN,_
358-4,BO094,358,358,5,zeta,zeta,zeta,NOUN,_
358-5,BO094,358,358,6,che,che,che,SCONJ,_
358-6,BO094,358,358,7,sia,sia,essere,AUX,_
358-7,BO094,358,358,8,cubo,cubo,cubo,ADJ,_
358-8,BO094,358,358,9,a,a,a,ADP,_
358-9,BO094,358,358,10,destra,destra,destra,NOUN,_
358-10,BO094,358,358,11,di,di,di,ADP,_
358-11,BO094,358,358,12,"bi,",bi,bi,NOUN,Intonation=weakly_rising
359-0,BO094,359,359,1,allora,allora,allora,ADV,_
359-1,BO094,359,359,2,ics,ics,ics,NOUN,_
359-2,BO094,359,359,3,uguale,uguale,uguale,ADJ,_
359-3,BO094,359,359,4,a,a,a,ADP,_
359-4,BO094,359,359,5,zeta,zeta,zeta,NOUN,_
360-0,BO094,360,360,1,va,va,andare,VERB,_
360-1,BO094,360,360,2,bene?,bene,bene,ADV,Intonation=rising
360-2,BO094,360,360,3,in,in,in,ADP,_
360-3,BO094,360,360,4,questo,questo,questo,DET,_
360-4,BO094,360,360,5,modo,modo,modo,NOUN,_
360-5,BO094,360,360,6,avete,avete,avere,AUX,_
360-6,BO094,360,360,7,detto,detto,dire,VERB,_
360-7,BO094,360,360,8,che,che,che,SCONJ,_
361-0,BO094,361,361,1,attenzione,attenzione,attenzione,NOUN,_
361-1,BO094,361,361,2-3,alle,alle,_,_,_
361-1a,_,_,361,2,_,a,a,ADP,_
361-1b,_,_,361,3,_,le,il,DET,_
361-2,BO094,361,361,4,parentesi,parentesi,parentesi,NOUN,_
361-3,BO094,361,361,5,eh,eh,eh,INTJ,_
361-4,BO094,361,361,6,questa,questa,questo,PRON,_
361-5,BO094,361,361,7,apre,apre,aprire,VERB,_
361-6,BO094,361,361,8,qui,qui,qui,ADV,_
361-7,BO094,361,361,9,e,e,e,CCONJ,_
361-8,BO094,361,361,10,ancora,ancora,ancora,ADV,_
361-9,BO094,361,361,11,deve,deve,dovere,AUX,_
361-10,BO094,361,361,12,chiudere.,chiudere,chiudere,VERB,Intonation=falling
362-0,BO094,362,362,1,quindi,quindi,quindi,ADV,_
362-1,BO094,362,362,2,c',c',ci,PRON,Truncated=Yes
362-2,BO094,362,362,3,è,è,essere,VERB,_
362-3,BO094,362,362,4,un,un,uno,DET,_
362-4,BO094,362,362,5,ics,ics,ics,NOUN,_
362-5,BO094,362,362,6,che,che,che,PRON,_
362-6,BO094,362,362,7,è,è,essere,AUX,_
362-7,BO094,362,362,8,cu,cu,cu,NOUN,_
362-8,BO094,362,362,9,per,per,per,ADP,_
362-9,BO094,362,362,10,delta,delta,delta,NOUN,_
362-10,BO094,362,362,11,di,di,di,ADP,_
362-11,BO094,362,362,12,"bi,",bi,bi,NOUN,Intonation=weakly_rising
363-0,BO094,363,363,1,preso,preso,prendere,VERB,_
363-1,BO094,363,363,2,qualsiasi,qualsiasi,qualsiasi,DET,_
363-2,BO094,363,363,3,altro,altro,altro,ADJ,_
363-3,BO094,363,363,4,cubo,cubo,cubo,NOUN,_
363-4,BO094,363,363,5,che,che,che,PRON,_
363-5,BO094,363,363,6,sia,sia,essere,AUX,_
363-6,BO094,363,363,7,delta,delta,delta,NOUN,_
363-7,BO094,363,363,8,di,di,di,ADP,_
363-8,BO094,363,363,9,i,i,il,DET,_
363-9,BO094,363,363,10,vi,vi,vi,ADV,_
363-10,BO094,363,363,11,uguale,uguale,uguale,ADJ,_
363-11,BO094,363,363,12,a,a,a,ADP,_
363-12,BO094,363,363,13,xxx,x,x,X,_
364-0,BO094,364,364,1,e:,e,e,CCONJ,_
365-0,BO094,365,365,1,è,è,essere,AUX,_
365-1,BO094,365,365,2,grande,grande,grande,ADJ,_
365-2,BO094,365,365,3,la::,la,il,DET,_
366-0,BO094,366,366,1,ics,ics,ics,NOUN,_
367-0,BO094,367,367,1,chiusa,chiusa,chiudere,VERB,_
367-1,BO094,367,367,2,la,la,il,DET,_
367-2,BO094,367,367,3,quadra.,quadra,quadra,NOUN,Intonation=falling
368-0,BO094,368,368,1,va,va,andare,VERB,_
368-1,BO094,368,368,2,bene?,bene,bene,ADV,Intonation=rising
369-0,BO094,369,369,1,quindi,quindi,quindi,ADV,_
369-1,BO094,369,369,2,avete,avete,avere,VERB,_
369-2,BO094,369,369,3,un,un,uno,DET,_
369-3,BO094,369,369,4,quantificatore,quantificatore,quantificatore,NOUN,_
369-4,BO094,369,369,5,esistenziale,esistenziale,esistenziale,ADJ,_
369-5,BO094,369,369,6,davanti,davanti,davanti,ADV,_
370-0,BO094,370,370,1,a,a,a,ADP,_
370-1,BO094,370,370,2,tutto,tutto,tutto,PRON,_
370-2,BO094,370,370,3,quest',quest',quest',DET,Truncated=Yes
370-3,BO094,370,370,4,enunciato.,enunciato,enunciato,NOUN,Intonation=falling
371-0,BO094,371,371,1,ci,ci,ci,PRON,_
371-1,BO094,371,371,2,siamo?,siamo,essere,AUX,Intonation=rising
372-0,BO094,372,372,1,va,va,andare,VERB,_
372-1,BO094,372,372,2,bene,bene,bene,ADV,_
372-2,BO094,372,372,3,allora,allora,allora,ADV,_
372-3,BO094,372,372,4,a,a,a,ADP,_
372-4,BO094,372,372,5,questo,questo,questo,DET,_
372-5,BO094,372,372,6,punto,punto,punto,NOUN,_
372-6,BO094,372,372,7,noi,noi,noi,PRON,_
372-7,BO094,372,372,8,ci,ci,ci,PRON,_
372-8,BO094,372,372,9,vediamo,vediamo,vedare,VERB,_
372-9,BO094,372,372,10,"giovedì,",giovedì,giovedì,NOUN,Intonation=weakly_rising
373-0,BO094,373,373,1,e,e,e,CCONJ,_
373-1,BO094,373,373,2,giovedì,giovedì,giovedì,NOUN,_
373-2,BO094,373,373,3,abbiamo,abbiamo,avere,VERB,_
373-3,BO094,373,373,4,due,due,due,NUM,_
373-4,BO094,373,373,5,ore,ore,ora,NOUN,_
373-5,BO094,373,373,6,di,di,di,ADP,_
373-6,BO094,373,373,7,lezione,lezione,lezione,NOUN,_
374-0,BO094,374,374,1,e,e,e,CCONJ,_
374-1,BO094,374,374,2,due,due,due,NUM,_
374-2,BO094,374,374,3,ore,ore,ora,NOUN,_
374-3,BO094,374,374,4,di,di,di,ADP,_
374-4,BO094,374,374,5,esercitazione.,esercitazione,esercitazione,NOUN,Intonation=falling
375-0,BO094,375,375,1,allora,allora,allora,ADV,_
375-1,BO094,375,375,2,vorrei,vorrei,volere,AUX,_
375-2,BO094,375,375,3,ricordare,ricordare,ricordare,VERB,_
375-3,BO094,375,375,4,subito,subito,subito,ADV,_
375-4,BO094,375,375,5,la,la,il,DET,_
375-5,BO094,375,375,6,vexata,vexata,vexata,ADJ,_
375-6,BO094,375,375,7,quaestio,quaestio,quaestio,NOUN,_
376-0,BO094,376,376,1-2,dei,dei,_,_,_
376-0a,_,_,376,1,_,di,di,ADP,_
376-0b,_,_,376,2,_,i,il,DET,_
376-1,BO094,376,376,3,due,due,due,NUM,_
376-2,BO094,376,376,4,test.,test,test,NOUN,Intonation=falling
377-0,BO094,377,377,1-2,del,del,_,_,_
377-0a,_,_,377,1,_,di,di,ADP,_
377-0b,_,_,377,2,_,il,il,DET,_
377-1,BO094,377,377,3,diciannove,diciannove,diciannove,NUM,_
377-2,BO094,377,377,4,dicembre,dicembre,dicembre,NOUN,_
377-3,BO094,377,377,5,e,e,e,CCONJ,_
377-4,BO094,377,377,6-7,del,del,_,_,_
377-4a,_,_,377,6,_,di,di,ADP,_
377-4b,_,_,377,7,_,il,il,DET,_
377-5,BO094,377,377,8,diciotto,diciotto,diciotto,ADJ,_
377-6,BO094,377,377,9,gennaio.,gennaio,gennaio,NOUN,Intonation=falling
378-0,BO094,378,378,1,chiaramente,chiaramente,chiaro,ADV,_
378-1,BO094,378,378,2,alcuni,alcuni,alcuno,PRON,_
378-2,BO094,378,378,3,di,di,di,ADP,_
378-3,BO094,378,378,4,voi,voi,voi,PRON,_
378-4,BO094,378,378,5,mi,mi,mi,PRON,_
378-5,BO094,378,378,6,hanno,hanno,avere,AUX,_
378-6,BO094,378,378,7,chiesto,chiesto,chiedere,VERB,_
378-7,BO094,378,378,8,ma,ma,ma,CCONJ,_
378-8,BO094,378,378,9,io,io,io,PRON,_
378-9,BO094,378,378,10,li,li,li,PRON,_
378-10,BO094,378,378,11,posso,posso,potere,AUX,_
378-11,BO094,378,378,12,fare,fare,fare,VERB,_
378-12,BO094,378,378,13,entrambi,entrambi,entrambi,PRON,_
379-0,BO094,379,379,1,allora,allora,allora,ADV,_
379-1,BO094,379,379,2,dopo,dopo,dopo,SCONJ,_
379-2,BO094,379,379,3,aver,aver,avere,AUX,_
379-3,BO094,379,379,4,discusso,discusso,discutere,VERB,_
379-4,BO094,379,379,5,la,la,il,DET,_
379-5,BO094,379,379,6,cosa,cosa,cosa,NOUN,_
379-6,BO094,379,379,7,anche,anche,anche,ADV,_
379-7,BO094,379,379,8-9,col,col,_,_,_
379-7a,_,_,379,8,_,con,con,ADP,_
379-7b,_,_,379,9,_,il,il,DET,_
379-8,BO094,379,379,10,dottor,dottor,dottore,NOUN,_
379-9,BO094,379,379,11,rossi,rossi,Rossi,PROPN,_
379-10,BO094,379,379,12,vediamo,vediamo,vedere,VERB,_
379-11,BO094,379,379,13,di,di,di,ADP,_
380-0,BO094,380,380,1,trovare,trovare,trovare,VERB,_
380-1,BO094,380,380,2,una,una,uno,DET,_
380-2,BO094,380,380,3,soluzione,soluzione,soluzione,NOUN,_
380-3,BO094,380,380,4,equa,equa,equo,ADJ,_
380-4,BO094,380,380,5,per,per,per,ADP,_
380-5,BO094,380,380,6,tutti.,tutti,tutto,PRON,Intonation=falling
381-0,BO094,381,381,1,dunque,dunque,dunque,ADV,_
381-1,BO094,381,381,2,la,la,il,DET,_
381-2,BO094,381,381,3,distanza,distanza,distanza,NOUN,_
381-3,BO094,381,381,4,fra,fra,fra,ADP,_
381-4,BO094,381,381,5,il,il,il,DET,_
381-5,BO094,381,381,6,dicio~,dicio~,dicio~,X,Interrupted=Yes
381-6,BO094,381,381,7,diciannove,diciannove,diciannove,NUM,_
381-7,BO094,381,381,8,dicembre,dicembre,dicembre,NOUN,_
381-8,BO094,381,381,9,e,e,e,CCONJ,_
381-9,BO094,381,381,10,il,il,il,DET,_
381-10,BO094,381,381,11,diciotto,diciotto,diciotto,NUM,_
381-11,BO094,381,381,12,"gennaio,",gennaio,gennaio,NOUN,Intonation=weakly_rising
382-0,BO094,382,382,1,è,è,essere,AUX,_
382-1,BO094,382,382,2,praticamente,praticamente,praticamente,ADV,_
382-2,BO094,382,382,3,di,di,di,ADP,_
382-3,BO094,382,382,4,due,due,due,NUM,_
382-4,BO094,382,382,5,settimane,settimane,settimana,NOUN,_
382-5,BO094,382,382,6,lavorative.,lavorative,lavorativo,ADJ,Intonation=falling
383-0,BO094,383,383,1,visto,visto,vedere,VERB,_
383-1,BO094,383,383,2,che,che,che,SCONJ,_
383-2,BO094,383,383,3,c',c',ci,PRON,Truncated=Yes
383-3,BO094,383,383,4,è,è,essere,VERB,_
383-4,BO094,383,383,5,pasqua,pasqua,Pasqua,PROPN,_
383-5,BO094,383,383,6-7,nel,nel,_,_,_
383-5a,_,_,383,6,_,in,in,ADP,_
383-5b,_,_,383,7,_,il,il,DET,_
383-6,BO094,383,383,8,m~,m~,m~,X,Interrupted=Yes
384-0,???,384,384,0,{studenti_ridono},{studenti_ridono},_,X,_
385-0,BO094,385,385,1,natale,natale,Natale,PROPN,_
385-1,BO094,385,385,2-3,nel,nel,_,_,_
385-1a,_,_,385,2,_,in,in,ADP,_
385-1b,_,_,385,3,_,il,il,DET,_
385-2,BO094,385,385,4,mezzo.,mezzo,mezzo,NOUN,Intonation=falling
386-0,BO094,386,386,1,va,va,andare,VERB,_
386-1,BO094,386,386,2,bene,bene,bene,ADV,_
